6.87491,6.4374113
6.3573604,6.166413
6.406217,6.0047565
5.4971247,7.1413555
7.5846257,6.2678037
6.061117,6.1581597
4.3980427,5.6822524
5.4066663,5.8658133
5.753318,5.793472
1.8747231,2.5099802
3.104153,5.745354
5.9251432,7.4586267
6.1883125,6.4876537
6.6388035,6.7078867
5.68516,6.5028186
6.5737762,6.9045053
5.3873944,5.804513
4.1184635,6.4123774
6.562132,7.325178
7.4394135,5.560403
5.0965786,7.7736244
6.1736455,5.8858514
6.326731,7.3219175
7.092645,6.448001
7.719082,6.0358653
5.9186664,6.411671
5.456216,3.9663916
5.955169,5.3128877
4.368555,4.197586
6.681328,5.000235
3.2264807,5.8411674
6.8390274,7.7249374
4.28192,4.654881
6.6569276,6.582271
4.2020617,4.0051703
8.082843,6.6497817
3.6589868,7.389042
3.5095758,6.6225843
4.888789,5.7574363
4.6354785,3.1214116
6.3610234,5.7357793
6.6591682,4.5035267
5.9066463,7.0031013
6.444774,3.8331048
4.669038,6.5521855
5.816696,6.2527037
3.6602104,3.658667
7.057216,5.9332314
5.940078,5.848185
7.0993176,6.18455
4.61208,2.7368622
4.3740854,6.855113
5.7519736,5.675066
5.388514,5.8581243
6.0091443,5.7401996
5.8385644,4.9576616
7.950501,5.304058
4.956741,5.7712336
6.5582256,6.7819815
3.8321738,5.010477
5.3342543,4.915979
8.150279,5.040345
5.5617027,5.865885
6.9547286,6.874959
6.1075425,5.1886387
7.029044,5.2337523
4.8870764,4.275645
5.759958,5.2483954
6.9692435,7.5727005
4.564921,8.254309
6.03924,4.053176
8.383115,5.7568264
3.2140267,4.1998734
2.3694348,5.248856
5.714619,6.1541357
6.583866,6.4643893
6.9819393,5.979
5.5151124,5.414247
6.232717,6.587599
6.047679,5.108075
3.4774384,3.1388912
5.7206106,4.187817
4.955969,6.2232184
8.052576,7.82557
6.8877044,5.1148663
8.078738,6.7275715
5.006279,5.7714725
4.275343,6.523378
6.315601,4.5392437
6.382542,5.6173773
6.2859955,5.627896
2.6400754,3.982436
6.901125,5.682916
6.652248,5.9346805
6.9376583,8.117075
7.2915087,6.0018363
5.0282636,5.7989793
6.6900086,5.1099873
4.9269943,3.5396347
6.5386887,6.8239536
3.7993736,4.498215
6.7178545,5.879944
4.3339577,5.9697275
5.533209,5.581504
4.8752484,3.516497
6.5365524,6.7917624
3.9884396,5.644596
6.7205315,6.1733246
5.395449,5.5386496
6.2100983,5.7169766
5.357802,4.901175
5.6297364,5.7359476
7.2923408,6.381344
6.348237,7.00913
6.9695807,4.2835793
4.4843383,6.39797
4.481504,6.7790923
2.8303504,4.068392
4.9734206,4.144864
6.3817787,4.377553
4.4729714,4.612616
6.1000395,6.60207
5.233945,5.311591
5.6081586,4.8998656
7.169429,5.450125
5.232213,5.3980293
6.7586045,6.314648
5.499556,5.039343
6.6482196,5.7510653
6.0078554,5.9278407
5.492545,4.733252
4.16933,6.014453
5.753709,5.1116276
7.1947803,7.1096954
4.455681,4.386239
6.9033065,7.322814
6.049532,6.5604706
5.6746736,7.350325
8.508511,6.719276
5.7145224,6.9909167
6.6601815,7.647863
5.2843547,5.2306046
3.853182,5.5486603
6.428114,3.9032714
5.4035463,6.914129
4.233926,4.5357223
4.3569345,3.8521185
5.1864314,6.2826777
5.978174,4.471759
5.4176955,6.7211347
4.8732758,5.50682
6.508321,6.2557673
6.1953998,5.5773697
6.0565395,5.850649
6.21214,6.4794674
4.667019,4.634165
7.6671834,6.2652392
4.74915,5.184491
4.5515385,7.237579
5.094865,6.1502023
5.24981,6.851115
5.6671596,4.2196198
7.378979,5.675413
3.8938742,4.7358828
8.212407,5.6605825
6.4198565,4.147762
5.251338,4.545088
5.9733343,5.327329
5.183162,5.7077146
7.159635,4.5744433
5.5282774,5.1165414
5.687889,5.8809147
4.5985103,5.50103
6.1914783,4.631422
6.2682543,7.1009965
5.4913745,6.90689
5.6289296,5.4816055
5.2009325,7.1772447
6.9126453,5.457446
7.0862694,3.7284956
5.180997,5.7680907
3.8441048,4.8968577
4.864831,5.3008866
6.1300287,7.1082554
3.3947802,5.998153
5.9685974,5.5673146
8.520735,7.8658857
5.479929,6.720807
3.621817,4.096429
3.4299507,4.799468
7.1295443,5.12346
6.7916527,6.273763
6.935672,7.439053
4.630019,4.104267
6.312344,4.7812104
5.541058,5.438346
6.207796,4.6653395
5.2643356,4.597762
5.455424,4.1677547
6.141353,4.5156517
6.8407164,6.354439
1.6682612,3.0227065
5.2383018,3.7303162
5.517474,7.0067196
5.367983,4.5704293
4.6801257,6.2211804
4.787859,4.14843
5.9735537,4.962929
6.438376,6.611909
5.9122453,7.2561655
6.020019,4.583896
5.593747,3.9972305
5.8776746,5.649053
8.050616,7.7311726
2.6423829,1.6003009
1.2098513,2.1730807
6.1400366,2.942477
3.6632934,4.1672297
5.679255,5.2069173
5.7056255,8.01885
6.803341,5.147537
5.915103,6.4359536
6.065875,6.336421
6.725247,6.3784738
5.5925817,5.25181
6.5057034,4.8881297
5.2060432,5.454797
5.679614,5.69555
6.063304,5.133712
5.702395,3.8507462
8.684156,6.771126
5.4419026,4.785789
7.316023,5.689188
5.7517567,5.945547
4.710199,3.935997
5.473077,6.7938795
4.837369,5.250142
5.8782535,4.8339434
6.0886254,5.2447042
4.65602,6.7312727
5.9602427,6.3100567
3.523657,3.63961
5.8090253,7.711901
6.8733697,5.108778
5.5811234,4.594371
5.106639,5.7476783
5.245448,5.255409
3.0530841,4.116206
5.282519,3.8148513
6.772007,6.737593
5.4435854,4.319027
5.7734833,5.100316
7.0132766,7.119131
6.771716,7.17762
5.7127514,6.111944
4.669551,5.2376127
5.345155,7.1907983
4.7233877,4.081689
6.9267273,5.315448
6.50822,5.635521
6.105477,4.6890097
3.96054,3.0680695
5.5196586,6.7748833
2.476758,2.0521507
5.2340674,7.180382
5.8946476,6.408319
5.277994,5.956438
4.496287,4.274192
5.4761205,6.42158
6.126207,7.0653234
3.6315613,4.4688954
5.2855086,6.2660065
7.1273575,5.9561024
7.043313,6.030462
3.3058085,3.4466648
6.372966,5.359897
4.1433935,5.0029473
5.0591655,4.167197
6.910549,7.0546694
4.817702,4.1328917
5.8680077,4.7850294
5.870704,5.685576
7.4278436,5.5051436
2.4131522,5.3611474
4.4928036,5.585583
6.4064937,6.165844
6.1320167,4.9772453
5.675414,5.7395906
6.658875,4.407797
2.195035,4.8877845
5.395143,5.6860485
6.5202026,6.2818103
4.9644375,7.4516253
3.302431,4.0915427
6.1220016,5.7186365
4.73093,6.6743984
4.4451537,4.6967072
5.2468014,6.541982
7.019208,6.191562
5.4313445,5.435609
5.4477773,2.7298837
4.764709,5.090089
3.9145758,3.5800495
5.158999,6.10257
6.2525945,6.6534524
5.470939,6.672073
2.899816,4.0872126
4.957396,5.584935
6.782756,6.616547
6.775859,4.6886835
5.3392935,4.90207
5.1590376,5.661601
6.6074185,6.199082
6.648898,6.065402
4.347051,2.3955853
5.9657784,5.283595
4.447516,7.3606396
7.108147,6.0847273
3.973728,5.2642393
5.297991,7.6106176
7.1827316,6.1553597
7.549221,6.0479107
7.1889153,5.115421
5.818513,5.0043383
5.8202887,4.9335237
5.7553673,5.947844
7.99334,7.5246644
6.160356,4.752456
5.345987,5.743127
5.3064437,6.2664194
6.1371408,6.8602424
4.607113,5.736011
6.123148,7.218807
4.311289,5.867936
4.724955,4.6968403
6.589065,6.380609
8.247589,5.6759434
6.7133827,6.7312646
5.9795413,5.788925
6.3149576,4.812991
5.921975,5.9166923
6.3688564,6.3613777
5.158102,5.8079453
4.349186,6.4231257
5.3245163,6.1516905
5.1796274,6.094679
2.4852831,6.0497093
6.1642714,6.5811005
5.4582157,5.459972
5.988919,6.2048755
5.6634436,6.7348433
5.719958,7.96401
4.7150035,5.3258867
5.011547,7.729963
6.095959,5.636216
4.3356333,6.1799726
5.399215,6.984148
7.0415244,5.0866876
4.544996,5.1403046
4.37892,4.5942874
6.078771,6.8720436
5.8249817,5.1822715
5.925375,5.336527
6.0125995,7.1178813
5.718994,4.2861986
3.9461913,3.8118215
6.182382,6.041012
2.3588886,3.6573238
7.445342,5.859608
5.837634,4.907232
5.892022,6.4846125
6.513175,3.3316462
7.484557,6.919273
4.257794,4.856907
6.7061768,5.0822196
6.105161,6.0115266
5.778659,5.5999017
5.6343775,6.4986286
4.1492844,4.670576
5.462669,5.6980233
8.042064,7.0211973
5.870079,5.5029483
6.2527313,6.684195
6.3889127,6.269637
7.591786,6.1974645
4.259387,4.335805
8.042007,7.3619494
4.1532993,6.343743
6.589572,6.6527386
3.3879788,5.571263
5.567563,5.753023
5.462256,5.565747
4.499613,4.548574
7.692481,5.905006
3.9696908,3.9894905
4.394308,5.926918
3.1530206,3.8119113
6.933072,5.85356
5.081204,5.447954
6.9885173,6.6782928
4.581132,6.0841346
